split,track_id,label,path,decode_status,sample_rate,channels,num_samples,duration_sec
train,rock/rock.00035,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00035.wav,ok,22050,1,661794,30.013
train,rock/rock.00018,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00018.wav,ok,22050,1,661794,30.013
train,disco/disco.00032,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00032.wav,ok,22050,1,661794,30.013
train,disco/disco.00084,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00084.wav,ok,22050,1,661504,30.000
train,reggae/reggae.00066,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00066.wav,ok,22050,1,661504,30.000
train,country/country.00083,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00083.wav,ok,22050,1,661794,30.013
train,classical/classical.00073,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00073.wav,ok,22050,1,661794,30.013
train,metal/metal.00028,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00028.wav,ok,22050,1,661504,30.000
train,country/country.00090,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00090.wav,ok,22050,1,661794,30.013
train,metal/metal.00070,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00070.wav,ok,22050,1,661504,30.000
train,country/country.00092,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00092.wav,ok,22050,1,661794,30.013
train,hiphop/hiphop.00084,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00084.wav,ok,22050,1,661794,30.013
train,pop/pop.00051,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00051.wav,ok,22050,1,661504,30.000
train,jazz/jazz.00015,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00015.wav,ok,22050,1,661794,30.013
train,hiphop/hiphop.00034,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00034.wav,ok,22050,1,667700,30.281
train,reggae/reggae.00007,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00007.wav,ok,22050,1,661794,30.013
train,hiphop/hiphop.00067,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00067.wav,ok,22050,1,661794,30.013
train,blues/blues.00046,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00046.wav,ok,22050,1,661794,30.013
train,blues/blues.00049,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00049.wav,ok,22050,1,661794,30.013
train,metal/metal.00048,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00048.wav,ok,22050,1,661794,30.013
train,disco/disco.00070,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00070.wav,ok,22050,1,661504,30.000
train,metal/metal.00060,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00060.wav,ok,22050,1,661794,30.013
train,reggae/reggae.00049,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00049.wav,ok,22050,1,661504,30.000
train,pop/pop.00084,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00084.wav,ok,22050,1,661504,30.000
train,disco/disco.00039,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00039.wav,ok,22050,1,661794,30.013
train,classical/classical.00079,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00079.wav,ok,22050,1,661794,30.013
train,metal/metal.00010,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00010.wav,ok,22050,1,661504,30.000
train,pop/pop.00071,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00071.wav,ok,22050,1,661504,30.000
train,reggae/reggae.00035,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00035.wav,ok,22050,1,661794,30.013
train,pop/pop.00065,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00065.wav,ok,22050,1,661504,30.000
train,jazz/jazz.00087,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00087.wav,ok,22050,1,661794,30.013
train,classical/classical.00098,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00098.wav,ok,22050,1,661794,30.013
train,rock/rock.00004,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00004.wav,ok,22050,1,661794,30.013
train,blues/blues.00011,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00011.wav,ok,22050,1,661794,30.013
train,classical/classical.00088,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00088.wav,ok,22050,1,661794,30.013
train,classical/classical.00071,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00071.wav,ok,22050,1,661794,30.013
train,classical/classical.00077,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00077.wav,ok,22050,1,661794,30.013
train,blues/blues.00004,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00004.wav,ok,22050,1,661794,30.013
train,jazz/jazz.00045,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00045.wav,ok,22050,1,661794,30.013
train,metal/metal.00068,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00068.wav,ok,22050,1,661504,30.000
train,classical/classical.00027,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00027.wav,ok,22050,1,661794,30.013
train,hiphop/hiphop.00004,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00004.wav,ok,22050,1,661504,30.000
train,jazz/jazz.00071,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00071.wav,ok,22050,1,661794,30.013
train,jazz/jazz.00024,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00024.wav,ok,22050,1,661794,30.013
train,hiphop/hiphop.00041,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00041.wav,ok,22050,1,675808,30.649
train,classical/classical.00014,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00014.wav,ok,22050,1,661794,30.013
train,jazz/jazz.00000,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00000.wav,ok,22050,1,661794,30.013
train,blues/blues.00076,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00076.wav,ok,22050,1,661794,30.013
train,rock/rock.00095,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00095.wav,ok,22050,1,661794,30.013
train,pop/pop.00022,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00022.wav,ok,22050,1,661504,30.000
train,pop/pop.00007,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00007.wav,ok,22050,1,661504,30.000
train,pop/pop.00046,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00046.wav,ok,22050,1,661504,30.000
train,rock/rock.00000,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00000.wav,ok,22050,1,661794,30.013
train,hiphop/hiphop.00026,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00026.wav,ok,22050,1,669680,30.371
train,classical/classical.00068,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00068.wav,ok,22050,1,661794,30.013
train,classical/classical.00038,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00038.wav,ok,22050,1,661794,30.013
train,pop/pop.00091,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00091.wav,ok,22050,1,661504,30.000
train,disco/disco.00030,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00030.wav,ok,22050,1,661794,30.013
train,pop/pop.00013,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00013.wav,ok,22050,1,661504,30.000
train,rock/rock.00034,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00034.wav,ok,22050,1,669460,30.361
train,classical/classical.00048,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00048.wav,ok,22050,1,663520,30.092
train,pop/pop.00011,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00011.wav,ok,22050,1,661504,30.000
train,reggae/reggae.00061,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00061.wav,ok,22050,1,661504,30.000
train,country/country.00071,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00071.wav,ok,22050,1,661794,30.013
train,rock/rock.00091,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00091.wav,ok,22050,1,661794,30.013
train,classical/classical.00069,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00069.wav,ok,22050,1,661794,30.013
train,reggae/reggae.00074,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00074.wav,ok,22050,1,661504,30.000
train,classical/classical.00059,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00059.wav,ok,22050,1,661794,30.013
train,pop/pop.00030,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00030.wav,ok,22050,1,661504,30.000
train,reggae/reggae.00099,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00099.wav,ok,22050,1,661504,30.000
train,country/country.00065,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00065.wav,ok,22050,1,661794,30.013
train,country/country.00064,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00064.wav,ok,22050,1,661794,30.013
train,rock/rock.00038,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00038.wav,ok,22050,1,661408,29.996
train,hiphop/hiphop.00053,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00053.wav,ok,22050,1,661794,30.013
train,classical/classical.00052,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00052.wav,ok,22050,1,661794,30.013
train,classical/classical.00057,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00057.wav,ok,22050,1,661794,30.013
train,blues/blues.00052,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00052.wav,ok,22050,1,661794,30.013
train,country/country.00004,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00004.wav,ok,22050,1,661408,29.996
train,classical/classical.00075,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00075.wav,ok,22050,1,661794,30.013
train,metal/metal.00073,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00073.wav,ok,22050,1,661504,30.000
train,country/country.00045,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00045.wav,ok,22050,1,661794,30.013
train,reggae/reggae.00024,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00024.wav,ok,22050,1,661794,30.013
train,rock/rock.00062,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00062.wav,ok,22050,1,661794,30.013
train,disco/disco.00063,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00063.wav,ok,22050,1,661504,30.000
train,metal/metal.00027,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00027.wav,ok,22050,1,661504,30.000
train,hiphop/hiphop.00061,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00061.wav,ok,22050,1,661794,30.013
train,blues/blues.00038,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00038.wav,ok,22050,1,661794,30.013
train,hiphop/hiphop.00076,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00076.wav,ok,22050,1,661504,30.000
train,blues/blues.00071,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00071.wav,ok,22050,1,661794,30.013
train,metal/metal.00032,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00032.wav,ok,22050,1,661504,30.000
train,jazz/jazz.00084,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00084.wav,ok,22050,1,661794,30.013
train,metal/metal.00037,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00037.wav,ok,22050,1,661504,30.000
train,jazz/jazz.00088,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00088.wav,ok,22050,1,661794,30.013
train,country/country.00070,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00070.wav,ok,22050,1,661794,30.013
train,jazz/jazz.00001,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00001.wav,ok,22050,1,661794,30.013
train,jazz/jazz.00093,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00093.wav,ok,22050,1,661794,30.013
train,blues/blues.00044,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00044.wav,ok,22050,1,661794,30.013
train,blues/blues.00034,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00034.wav,ok,22050,1,661794,30.013
train,classical/classical.00000,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00000.wav,ok,22050,1,661794,30.013
train,blues/blues.00006,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00006.wav,ok,22050,1,661794,30.013
train,classical/classical.00022,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00022.wav,ok,22050,1,661794,30.013
train,reggae/reggae.00093,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00093.wav,ok,22050,1,661504,30.000
train,blues/blues.00083,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00083.wav,ok,22050,1,661794,30.013
train,disco/disco.00060,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00060.wav,ok,22050,1,661504,30.000
train,hiphop/hiphop.00027,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00027.wav,ok,22050,1,664400,30.132
train,country/country.00062,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00062.wav,ok,22050,1,661794,30.013
train,jazz/jazz.00041,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00041.wav,ok,22050,1,661794,30.013
train,pop/pop.00025,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00025.wav,ok,22050,1,661504,30.000
train,metal/metal.00066,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00066.wav,ok,22050,1,661794,30.013
train,blues/blues.00023,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00023.wav,ok,22050,1,661794,30.013
train,pop/pop.00053,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00053.wav,ok,22050,1,661504,30.000
train,reggae/reggae.00008,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00008.wav,ok,22050,1,661794,30.013
train,reggae/reggae.00026,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00026.wav,ok,22050,1,661794,30.013
train,jazz/jazz.00068,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00068.wav,ok,22050,1,661794,30.013
train,reggae/reggae.00044,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00044.wav,ok,22050,1,661504,30.000
train,jazz/jazz.00059,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00059.wav,ok,22050,1,672100,30.481
train,metal/metal.00035,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00035.wav,ok,22050,1,661504,30.000
train,pop/pop.00048,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00048.wav,ok,22050,1,661504,30.000
train,blues/blues.00008,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00008.wav,ok,22050,1,661794,30.013
train,rock/rock.00083,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00083.wav,ok,22050,1,661794,30.013
train,classical/classical.00049,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00049.wav,ok,22050,1,661408,29.996
train,rock/rock.00074,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00074.wav,ok,22050,1,661794,30.013
train,metal/metal.00008,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00008.wav,ok,22050,1,661504,30.000
train,metal/metal.00018,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00018.wav,ok,22050,1,661504,30.000
train,hiphop/hiphop.00031,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00031.wav,ok,22050,1,661408,29.996
train,disco/disco.00008,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00008.wav,ok,22050,1,665060,30.161
train,hiphop/hiphop.00049,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00049.wav,ok,22050,1,661794,30.013
train,disco/disco.00078,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00078.wav,ok,22050,1,661504,30.000
train,reggae/reggae.00086,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00086.wav,ok,22050,1,661504,30.000
train,blues/blues.00048,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00048.wav,ok,22050,1,661794,30.013
train,classical/classical.00060,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00060.wav,ok,22050,1,661794,30.013
train,disco/disco.00019,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00019.wav,ok,22050,1,661794,30.013
train,hiphop/hiphop.00038,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00038.wav,ok,22050,1,675808,30.649
train,country/country.00001,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00001.wav,ok,22050,1,661760,30.012
train,rock/rock.00054,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00054.wav,ok,22050,1,661794,30.013
train,rock/rock.00002,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00002.wav,ok,22050,1,661794,30.013
train,hiphop/hiphop.00051,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00051.wav,ok,22050,1,661794,30.013
train,disco/disco.00037,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00037.wav,ok,22050,1,661794,30.013
train,rock/rock.00053,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00053.wav,ok,22050,1,661794,30.013
train,jazz/jazz.00031,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00031.wav,ok,22050,1,661794,30.013
train,reggae/reggae.00037,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00037.wav,ok,22050,1,661794,30.013
train,hiphop/hiphop.00033,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00033.wav,ok,22050,1,665280,30.171
train,disco/disco.00085,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00085.wav,ok,22050,1,661504,30.000
train,pop/pop.00044,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00044.wav,ok,22050,1,661504,30.000
train,jazz/jazz.00064,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00064.wav,ok,22050,1,661980,30.022
train,disco/disco.00014,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00014.wav,ok,22050,1,661344,29.993
train,pop/pop.00050,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00050.wav,ok,22050,1,661504,30.000
train,classical/classical.00061,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00061.wav,ok,22050,1,661794,30.013
train,rock/rock.00071,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00071.wav,ok,22050,1,661794,30.013
train,disco/disco.00096,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00096.wav,ok,22050,1,661504,30.000
train,rock/rock.00097,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00097.wav,ok,22050,1,661794,30.013
train,rock/rock.00045,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00045.wav,ok,22050,1,661794,30.013
train,country/country.00037,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00037.wav,ok,22050,1,661794,30.013
train,jazz/jazz.00079,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00079.wav,ok,22050,1,661794,30.013
train,metal/metal.00023,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00023.wav,ok,22050,1,661504,30.000
train,classical/classical.00009,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00009.wav,ok,22050,1,661794,30.013
train,blues/blues.00091,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00091.wav,ok,22050,1,661794,30.013
train,hiphop/hiphop.00078,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00078.wav,ok,22050,1,661504,30.000
train,classical/classical.00044,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00044.wav,ok,22050,1,661794,30.013
train,reggae/reggae.00071,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00071.wav,ok,22050,1,661504,30.000
train,jazz/jazz.00057,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00057.wav,ok,22050,1,661794,30.013
train,classical/classical.00023,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00023.wav,ok,22050,1,661794,30.013
train,blues/blues.00047,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00047.wav,ok,22050,1,661794,30.013
train,metal/metal.00055,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00055.wav,ok,22050,1,661794,30.013
train,hiphop/hiphop.00077,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00077.wav,ok,22050,1,661504,30.000
train,hiphop/hiphop.00082,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00082.wav,ok,22050,1,661794,30.013
train,jazz/jazz.00025,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00025.wav,ok,22050,1,661794,30.013
train,blues/blues.00099,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00099.wav,ok,22050,1,661794,30.013
train,country/country.00020,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00020.wav,ok,22050,1,661794,30.013
train,rock/rock.00065,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00065.wav,ok,22050,1,661794,30.013
train,rock/rock.00080,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00080.wav,ok,22050,1,661794,30.013
train,country/country.00029,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00029.wav,ok,22050,1,661794,30.013
train,metal/metal.00058,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00058.wav,ok,22050,1,661794,30.013
train,disco/disco.00042,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00042.wav,ok,22050,1,661794,30.013
train,rock/rock.00010,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00010.wav,ok,22050,1,661794,30.013
train,jazz/jazz.00077,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00077.wav,ok,22050,1,661794,30.013
train,country/country.00093,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00093.wav,ok,22050,1,661794,30.013
train,hiphop/hiphop.00043,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00043.wav,ok,22050,1,675808,30.649
train,metal/metal.00031,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00031.wav,ok,22050,1,661504,30.000
train,disco/disco.00002,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00002.wav,ok,22050,1,661794,30.013
train,classical/classical.00008,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00008.wav,ok,22050,1,661794,30.013
train,jazz/jazz.00056,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00056.wav,ok,22050,1,665280,30.171
